dt=10s  T=0.25yr
Building waveform generators...
Initializing loglike...
SNR = 5.942134448355127
Resuming from checkpoint: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_205000.pkl
Resuming from sample 205000/500000
Evaluating 295000 remaining samples in 2950 batches of 100  (checkpoint every 10 batches)
  [275800/500000]  elapsed=22193s  rate=3.2/s  eta=70279s  finite=275800
  [275900/500000]  elapsed=22224s  rate=3.2/s  eta=70247s  finite=275900
  [276000/500000]  elapsed=22255s  rate=3.2/s  eta=70213s  finite=276000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_276000.pkl
  [276100/500000]  elapsed=22287s  rate=3.2/s  eta=70184s  finite=276100
  [276200/500000]  elapsed=22317s  rate=3.2/s  eta=70148s  finite=276200
  [276300/500000]  elapsed=22348s  rate=3.2/s  eta=70115s  finite=276300
  [276400/500000]  elapsed=22378s  rate=3.2/s  eta=70081s  finite=276400
  [276500/500000]  elapsed=22410s  rate=3.2/s  eta=70049s  finite=276500
  [276600/500000]  elapsed=22440s  rate=3.2/s  eta=70015s  finite=276600
  [276700/500000]  elapsed=22471s  rate=3.2/s  eta=69982s  finite=276700
  [276800/500000]  elapsed=22501s  rate=3.2/s  eta=69948s  finite=276800
  [276900/500000]  elapsed=22532s  rate=3.2/s  eta=69914s  finite=276900
  [277000/500000]  elapsed=22564s  rate=3.2/s  eta=69884s  finite=277000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_277000.pkl
  [277100/500000]  elapsed=22594s  rate=3.2/s  eta=69850s  finite=277100
  [277200/500000]  elapsed=22626s  rate=3.2/s  eta=69821s  finite=277200
  [277300/500000]  elapsed=22658s  rate=3.2/s  eta=69791s  finite=277300
  [277400/500000]  elapsed=22688s  rate=3.2/s  eta=69756s  finite=277400
  [277500/500000]  elapsed=22720s  rate=3.2/s  eta=69726s  finite=277500
  [277600/500000]  elapsed=22753s  rate=3.2/s  eta=69699s  finite=277600
  [277700/500000]  elapsed=22784s  rate=3.2/s  eta=69669s  finite=277700
  [277800/500000]  elapsed=22815s  rate=3.2/s  eta=69636s  finite=277800
  [277900/500000]  elapsed=22847s  rate=3.2/s  eta=69605s  finite=277900
  [278000/500000]  elapsed=22878s  rate=3.2/s  eta=69575s  finite=278000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_278000.pkl
  [278100/500000]  elapsed=22910s  rate=3.2/s  eta=69545s  finite=278100
  [278200/500000]  elapsed=22942s  rate=3.2/s  eta=69515s  finite=278200
  [278300/500000]  elapsed=22973s  rate=3.2/s  eta=69484s  finite=278300
  [278400/500000]  elapsed=23005s  rate=3.2/s  eta=69453s  finite=278400
  [278500/500000]  elapsed=23036s  rate=3.2/s  eta=69423s  finite=278500
  [278600/500000]  elapsed=23067s  rate=3.2/s  eta=69388s  finite=278600
  [278700/500000]  elapsed=23097s  rate=3.2/s  eta=69354s  finite=278700
  [278800/500000]  elapsed=23127s  rate=3.2/s  eta=69319s  finite=278800
  [278900/500000]  elapsed=23159s  rate=3.2/s  eta=69288s  finite=278900
  [279000/500000]  elapsed=23191s  rate=3.2/s  eta=69260s  finite=279000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_279000.pkl
  [279100/500000]  elapsed=23223s  rate=3.2/s  eta=69231s  finite=279100
  [279200/500000]  elapsed=23255s  rate=3.2/s  eta=69200s  finite=279200
  [279300/500000]  elapsed=23285s  rate=3.2/s  eta=69166s  finite=279300
  [279400/500000]  elapsed=23317s  rate=3.2/s  eta=69135s  finite=279400
  [279500/500000]  elapsed=23348s  rate=3.2/s  eta=69104s  finite=279500
  [279600/500000]  elapsed=23381s  rate=3.2/s  eta=69076s  finite=279600
  [279700/500000]  elapsed=23411s  rate=3.2/s  eta=69043s  finite=279700
  [279800/500000]  elapsed=23441s  rate=3.2/s  eta=69007s  finite=279800
  [279900/500000]  elapsed=23472s  rate=3.2/s  eta=68975s  finite=279900
  [280000/500000]  elapsed=23503s  rate=3.2/s  eta=68942s  finite=280000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_280000.pkl
  [280100/500000]  elapsed=23535s  rate=3.2/s  eta=68912s  finite=280100
  [280200/500000]  elapsed=23566s  rate=3.2/s  eta=68881s  finite=280200
  [280300/500000]  elapsed=23600s  rate=3.2/s  eta=68857s  finite=280300
  [280400/500000]  elapsed=23631s  rate=3.2/s  eta=68825s  finite=280400
  [280500/500000]  elapsed=23663s  rate=3.2/s  eta=68795s  finite=280500
  [280600/500000]  elapsed=23694s  rate=3.2/s  eta=68764s  finite=280600
  [280700/500000]  elapsed=23727s  rate=3.2/s  eta=68735s  finite=280700
  [280800/500000]  elapsed=23758s  rate=3.2/s  eta=68703s  finite=280800
  [280900/500000]  elapsed=23788s  rate=3.2/s  eta=68669s  finite=280900
  [281000/500000]  elapsed=23819s  rate=3.2/s  eta=68636s  finite=281000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_281000.pkl
  [281100/500000]  elapsed=23850s  rate=3.2/s  eta=68605s  finite=281100
  [281200/500000]  elapsed=23881s  rate=3.2/s  eta=68573s  finite=281200
  [281300/500000]  elapsed=23913s  rate=3.2/s  eta=68542s  finite=281300
  [281400/500000]  elapsed=23944s  rate=3.2/s  eta=68509s  finite=281400
  [281500/500000]  elapsed=23975s  rate=3.2/s  eta=68479s  finite=281500
  [281600/500000]  elapsed=24007s  rate=3.2/s  eta=68449s  finite=281600
  [281700/500000]  elapsed=24038s  rate=3.2/s  eta=68417s  finite=281700
  [281800/500000]  elapsed=24069s  rate=3.2/s  eta=68384s  finite=281800
  [281900/500000]  elapsed=24101s  rate=3.2/s  eta=68353s  finite=281900
  [282000/500000]  elapsed=24131s  rate=3.2/s  eta=68320s  finite=282000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_282000.pkl
  [282100/500000]  elapsed=24162s  rate=3.2/s  eta=68287s  finite=282100
  [282200/500000]  elapsed=24195s  rate=3.2/s  eta=68260s  finite=282200
  [282300/500000]  elapsed=24226s  rate=3.2/s  eta=68228s  finite=282300
  [282400/500000]  elapsed=24258s  rate=3.2/s  eta=68199s  finite=282400
  [282500/500000]  elapsed=24290s  rate=3.2/s  eta=68169s  finite=282500
  [282600/500000]  elapsed=24321s  rate=3.2/s  eta=68137s  finite=282600
  [282700/500000]  elapsed=24352s  rate=3.2/s  eta=68103s  finite=282700
  [282800/500000]  elapsed=24383s  rate=3.2/s  eta=68073s  finite=282800
  [282900/500000]  elapsed=24414s  rate=3.2/s  eta=68041s  finite=282900
  [283000/500000]  elapsed=24447s  rate=3.2/s  eta=68012s  finite=283000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_283000.pkl
  [283100/500000]  elapsed=24479s  rate=3.2/s  eta=67983s  finite=283100
  [283200/500000]  elapsed=24510s  rate=3.2/s  eta=67950s  finite=283200
  [283300/500000]  elapsed=24540s  rate=3.2/s  eta=67917s  finite=283300
  [283400/500000]  elapsed=24571s  rate=3.2/s  eta=67884s  finite=283400
  [283500/500000]  elapsed=24603s  rate=3.2/s  eta=67855s  finite=283500
  [283600/500000]  elapsed=24634s  rate=3.2/s  eta=67822s  finite=283600
  [283700/500000]  elapsed=24665s  rate=3.2/s  eta=67789s  finite=283700
  [283800/500000]  elapsed=24695s  rate=3.2/s  eta=67755s  finite=283800
  [283900/500000]  elapsed=24725s  rate=3.2/s  eta=67719s  finite=283900
  [284000/500000]  elapsed=24756s  rate=3.2/s  eta=67688s  finite=284000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_284000.pkl
  [284100/500000]  elapsed=24788s  rate=3.2/s  eta=67657s  finite=284100
  [284200/500000]  elapsed=24820s  rate=3.2/s  eta=67627s  finite=284200
  [284300/500000]  elapsed=24851s  rate=3.2/s  eta=67595s  finite=284300
  [284400/500000]  elapsed=24882s  rate=3.2/s  eta=67565s  finite=284400
  [284500/500000]  elapsed=24914s  rate=3.2/s  eta=67533s  finite=284500
  [284600/500000]  elapsed=24944s  rate=3.2/s  eta=67500s  finite=284600
  [284700/500000]  elapsed=24976s  rate=3.2/s  eta=67470s  finite=284700
  [284800/500000]  elapsed=25008s  rate=3.2/s  eta=67440s  finite=284800
  [284900/500000]  elapsed=25040s  rate=3.2/s  eta=67411s  finite=284900
  [285000/500000]  elapsed=25072s  rate=3.2/s  eta=67381s  finite=285000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_285000.pkl
  [285100/500000]  elapsed=25103s  rate=3.2/s  eta=67349s  finite=285100
  [285200/500000]  elapsed=25134s  rate=3.2/s  eta=67316s  finite=285200
  [285300/500000]  elapsed=25167s  rate=3.2/s  eta=67290s  finite=285300
  [285400/500000]  elapsed=25200s  rate=3.2/s  eta=67262s  finite=285400
  [285500/500000]  elapsed=25231s  rate=3.2/s  eta=67231s  finite=285500
  [285600/500000]  elapsed=25262s  rate=3.2/s  eta=67199s  finite=285600
  [285700/500000]  elapsed=25294s  rate=3.2/s  eta=67168s  finite=285700
  [285800/500000]  elapsed=25324s  rate=3.2/s  eta=67135s  finite=285800
  [285900/500000]  elapsed=25356s  rate=3.2/s  eta=67103s  finite=285900
  [286000/500000]  elapsed=25388s  rate=3.2/s  eta=67073s  finite=286000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_286000.pkl
  [286100/500000]  elapsed=25418s  rate=3.2/s  eta=67040s  finite=286100
  [286200/500000]  elapsed=25450s  rate=3.2/s  eta=67010s  finite=286200
  [286300/500000]  elapsed=25481s  rate=3.2/s  eta=66978s  finite=286300
  [286400/500000]  elapsed=25512s  rate=3.2/s  eta=66945s  finite=286400
  [286500/500000]  elapsed=25543s  rate=3.2/s  eta=66914s  finite=286500
  [286600/500000]  elapsed=25575s  rate=3.2/s  eta=66883s  finite=286600
  [286700/500000]  elapsed=25607s  rate=3.2/s  eta=66853s  finite=286700
  [286800/500000]  elapsed=25637s  rate=3.2/s  eta=66818s  finite=286800
  [286900/500000]  elapsed=25668s  rate=3.2/s  eta=66786s  finite=286900
  [287000/500000]  elapsed=25699s  rate=3.2/s  eta=66754s  finite=287000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_287000.pkl
  [287100/500000]  elapsed=25730s  rate=3.2/s  eta=66722s  finite=287100
  [287200/500000]  elapsed=25761s  rate=3.2/s  eta=66690s  finite=287200
  [287300/500000]  elapsed=25792s  rate=3.2/s  eta=66659s  finite=287300
  [287400/500000]  elapsed=25824s  rate=3.2/s  eta=66628s  finite=287400
  [287500/500000]  elapsed=25855s  rate=3.2/s  eta=66597s  finite=287500
  [287600/500000]  elapsed=25886s  rate=3.2/s  eta=66565s  finite=287600
  [287700/500000]  elapsed=25917s  rate=3.2/s  eta=66532s  finite=287700
  [287800/500000]  elapsed=25948s  rate=3.2/s  eta=66499s  finite=287800
  [287900/500000]  elapsed=25980s  rate=3.2/s  eta=66470s  finite=287900
  [288000/500000]  elapsed=26011s  rate=3.2/s  eta=66439s  finite=288000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_288000.pkl
  [288100/500000]  elapsed=26042s  rate=3.2/s  eta=66406s  finite=288100
  [288200/500000]  elapsed=26075s  rate=3.2/s  eta=66377s  finite=288200
  [288300/500000]  elapsed=26106s  rate=3.2/s  eta=66347s  finite=288300
  [288400/500000]  elapsed=26138s  rate=3.2/s  eta=66315s  finite=288400
  [288500/500000]  elapsed=26168s  rate=3.2/s  eta=66282s  finite=288500
  [288600/500000]  elapsed=26199s  rate=3.2/s  eta=66249s  finite=288600
  [288700/500000]  elapsed=26229s  rate=3.2/s  eta=66216s  finite=288700
  [288800/500000]  elapsed=26260s  rate=3.2/s  eta=66184s  finite=288800
  [288900/500000]  elapsed=26291s  rate=3.2/s  eta=66150s  finite=288900
  [289000/500000]  elapsed=26322s  rate=3.2/s  eta=66119s  finite=289000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_289000.pkl
  [289100/500000]  elapsed=26353s  rate=3.2/s  eta=66087s  finite=289100
  [289200/500000]  elapsed=26385s  rate=3.2/s  eta=66056s  finite=289200
  [289300/500000]  elapsed=26415s  rate=3.2/s  eta=66023s  finite=289300
  [289400/500000]  elapsed=26447s  rate=3.2/s  eta=65993s  finite=289400
  [289500/500000]  elapsed=26478s  rate=3.2/s  eta=65960s  finite=289500
  [289600/500000]  elapsed=26510s  rate=3.2/s  eta=65930s  finite=289600
  [289700/500000]  elapsed=26541s  rate=3.2/s  eta=65898s  finite=289700
  [289800/500000]  elapsed=26572s  rate=3.2/s  eta=65867s  finite=289800
  [289900/500000]  elapsed=26604s  rate=3.2/s  eta=65837s  finite=289900
  [290000/500000]  elapsed=26636s  rate=3.2/s  eta=65806s  finite=290000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_290000.pkl
  [290100/500000]  elapsed=26667s  rate=3.2/s  eta=65775s  finite=290100
  [290200/500000]  elapsed=26699s  rate=3.2/s  eta=65745s  finite=290200
  [290300/500000]  elapsed=26730s  rate=3.2/s  eta=65714s  finite=290300
  [290400/500000]  elapsed=26762s  rate=3.2/s  eta=65683s  finite=290400
  [290500/500000]  elapsed=26792s  rate=3.2/s  eta=65649s  finite=290500
  [290600/500000]  elapsed=26823s  rate=3.2/s  eta=65617s  finite=290600
  [290700/500000]  elapsed=26854s  rate=3.2/s  eta=65584s  finite=290700
  [290800/500000]  elapsed=26885s  rate=3.2/s  eta=65552s  finite=290800
  [290900/500000]  elapsed=26916s  rate=3.2/s  eta=65520s  finite=290900
  [291000/500000]  elapsed=26947s  rate=3.2/s  eta=65487s  finite=291000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_291000.pkl
  [291100/500000]  elapsed=26978s  rate=3.2/s  eta=65455s  finite=291100
  [291200/500000]  elapsed=27008s  rate=3.2/s  eta=65422s  finite=291200
  [291300/500000]  elapsed=27040s  rate=3.2/s  eta=65391s  finite=291300
  [291400/500000]  elapsed=27071s  rate=3.2/s  eta=65358s  finite=291400
  [291500/500000]  elapsed=27101s  rate=3.2/s  eta=65325s  finite=291500
  [291600/500000]  elapsed=27132s  rate=3.2/s  eta=65291s  finite=291600
  [291700/500000]  elapsed=27162s  rate=3.2/s  eta=65258s  finite=291700
  [291800/500000]  elapsed=27193s  rate=3.2/s  eta=65226s  finite=291800
  [291900/500000]  elapsed=27225s  rate=3.2/s  eta=65197s  finite=291900
  [292000/500000]  elapsed=27256s  rate=3.2/s  eta=65165s  finite=292000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_292000.pkl
  [292100/500000]  elapsed=27287s  rate=3.2/s  eta=65133s  finite=292100
  [292200/500000]  elapsed=27319s  rate=3.2/s  eta=65102s  finite=292200
  [292300/500000]  elapsed=27349s  rate=3.2/s  eta=65069s  finite=292300
  [292400/500000]  elapsed=27380s  rate=3.2/s  eta=65036s  finite=292400
  [292500/500000]  elapsed=27413s  rate=3.2/s  eta=65008s  finite=292500
  [292600/500000]  elapsed=27445s  rate=3.2/s  eta=64978s  finite=292600
  [292700/500000]  elapsed=27477s  rate=3.2/s  eta=64949s  finite=292700
  [292800/500000]  elapsed=27508s  rate=3.2/s  eta=64915s  finite=292800
  [292900/500000]  elapsed=27539s  rate=3.2/s  eta=64884s  finite=292900
  [293000/500000]  elapsed=27571s  rate=3.2/s  eta=64855s  finite=293000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_293000.pkl
  [293100/500000]  elapsed=27602s  rate=3.2/s  eta=64823s  finite=293100
  [293200/500000]  elapsed=27633s  rate=3.2/s  eta=64791s  finite=293200
  [293300/500000]  elapsed=27665s  rate=3.2/s  eta=64761s  finite=293300
  [293400/500000]  elapsed=27695s  rate=3.2/s  eta=64727s  finite=293400
  [293500/500000]  elapsed=27727s  rate=3.2/s  eta=64697s  finite=293500
  [293600/500000]  elapsed=27759s  rate=3.2/s  eta=64666s  finite=293600
  [293700/500000]  elapsed=27789s  rate=3.2/s  eta=64632s  finite=293700
  [293800/500000]  elapsed=27819s  rate=3.2/s  eta=64598s  finite=293800
  [293900/500000]  elapsed=27850s  rate=3.2/s  eta=64566s  finite=293900
  [294000/500000]  elapsed=27882s  rate=3.2/s  eta=64536s  finite=294000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_294000.pkl
  [294100/500000]  elapsed=27913s  rate=3.2/s  eta=64503s  finite=294100
  [294200/500000]  elapsed=27944s  rate=3.2/s  eta=64473s  finite=294200
  [294300/500000]  elapsed=27975s  rate=3.2/s  eta=64439s  finite=294300
  [294400/500000]  elapsed=28005s  rate=3.2/s  eta=64406s  finite=294400
  [294500/500000]  elapsed=28036s  rate=3.2/s  eta=64374s  finite=294500
  [294600/500000]  elapsed=28068s  rate=3.2/s  eta=64342s  finite=294600
  [294700/500000]  elapsed=28099s  rate=3.2/s  eta=64311s  finite=294700
  [294800/500000]  elapsed=28130s  rate=3.2/s  eta=64279s  finite=294800
  [294900/500000]  elapsed=28160s  rate=3.2/s  eta=64245s  finite=294900
  [295000/500000]  elapsed=28192s  rate=3.2/s  eta=64215s  finite=295000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_295000.pkl
  [295100/500000]  elapsed=28224s  rate=3.2/s  eta=64186s  finite=295100
  [295200/500000]  elapsed=28256s  rate=3.2/s  eta=64155s  finite=295200
  [295300/500000]  elapsed=28287s  rate=3.2/s  eta=64124s  finite=295300
  [295400/500000]  elapsed=28318s  rate=3.2/s  eta=64092s  finite=295400
  [295500/500000]  elapsed=28349s  rate=3.2/s  eta=64059s  finite=295500
  [295600/500000]  elapsed=28380s  rate=3.2/s  eta=64027s  finite=295600
  [295700/500000]  elapsed=28411s  rate=3.2/s  eta=63995s  finite=295700
  [295800/500000]  elapsed=28443s  rate=3.2/s  eta=63964s  finite=295800
  [295900/500000]  elapsed=28475s  rate=3.2/s  eta=63935s  finite=295900
  [296000/500000]  elapsed=28505s  rate=3.2/s  eta=63902s  finite=296000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_296000.pkl
  [296100/500000]  elapsed=28538s  rate=3.2/s  eta=63873s  finite=296100
  [296200/500000]  elapsed=28568s  rate=3.2/s  eta=63841s  finite=296200
  [296300/500000]  elapsed=28600s  rate=3.2/s  eta=63810s  finite=296300
  [296400/500000]  elapsed=28631s  rate=3.2/s  eta=63777s  finite=296400
  [296500/500000]  elapsed=28662s  rate=3.2/s  eta=63745s  finite=296500
  [296600/500000]  elapsed=28693s  rate=3.2/s  eta=63713s  finite=296600
  [296700/500000]  elapsed=28724s  rate=3.2/s  eta=63681s  finite=296700
  [296800/500000]  elapsed=28754s  rate=3.2/s  eta=63647s  finite=296800
  [296900/500000]  elapsed=28786s  rate=3.2/s  eta=63616s  finite=296900
  [297000/500000]  elapsed=28818s  rate=3.2/s  eta=63588s  finite=297000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_297000.pkl
  [297100/500000]  elapsed=28851s  rate=3.2/s  eta=63560s  finite=297100
  [297200/500000]  elapsed=28882s  rate=3.2/s  eta=63528s  finite=297200
  [297300/500000]  elapsed=28914s  rate=3.2/s  eta=63497s  finite=297300
  [297400/500000]  elapsed=28944s  rate=3.2/s  eta=63464s  finite=297400
  [297500/500000]  elapsed=28975s  rate=3.2/s  eta=63431s  finite=297500
  [297600/500000]  elapsed=29006s  rate=3.2/s  eta=63400s  finite=297600
  [297700/500000]  elapsed=29036s  rate=3.2/s  eta=63366s  finite=297700
  [297800/500000]  elapsed=29067s  rate=3.2/s  eta=63333s  finite=297800
  [297900/500000]  elapsed=29098s  rate=3.2/s  eta=63301s  finite=297900
  [298000/500000]  elapsed=29129s  rate=3.2/s  eta=63270s  finite=298000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_298000.pkl
  [298100/500000]  elapsed=29161s  rate=3.2/s  eta=63240s  finite=298100
  [298200/500000]  elapsed=29193s  rate=3.2/s  eta=63210s  finite=298200
  [298300/500000]  elapsed=29224s  rate=3.2/s  eta=63178s  finite=298300
  [298400/500000]  elapsed=29256s  rate=3.2/s  eta=63147s  finite=298400
  [298500/500000]  elapsed=29288s  rate=3.2/s  eta=63117s  finite=298500
  [298600/500000]  elapsed=29318s  rate=3.2/s  eta=63083s  finite=298600
  [298700/500000]  elapsed=29349s  rate=3.2/s  eta=63052s  finite=298700
  [298800/500000]  elapsed=29380s  rate=3.2/s  eta=63020s  finite=298800
  [298900/500000]  elapsed=29411s  rate=3.2/s  eta=62988s  finite=298900
  [299000/500000]  elapsed=29442s  rate=3.2/s  eta=62956s  finite=299000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_299000.pkl
  [299100/500000]  elapsed=29474s  rate=3.2/s  eta=62925s  finite=299100
  [299200/500000]  elapsed=29505s  rate=3.2/s  eta=62894s  finite=299200
  [299300/500000]  elapsed=29535s  rate=3.2/s  eta=62860s  finite=299300
  [299400/500000]  elapsed=29566s  rate=3.2/s  eta=62828s  finite=299400
  [299500/500000]  elapsed=29597s  rate=3.2/s  eta=62795s  finite=299500
  [299600/500000]  elapsed=29630s  rate=3.2/s  eta=62768s  finite=299600
  [299700/500000]  elapsed=29661s  rate=3.2/s  eta=62736s  finite=299700
  [299800/500000]  elapsed=29692s  rate=3.2/s  eta=62703s  finite=299800
  [299900/500000]  elapsed=29724s  rate=3.2/s  eta=62674s  finite=299900
  [300000/500000]  elapsed=29757s  rate=3.2/s  eta=62645s  finite=300000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_300000.pkl
  [300100/500000]  elapsed=29787s  rate=3.2/s  eta=62612s  finite=300100
  [300200/500000]  elapsed=29818s  rate=3.2/s  eta=62579s  finite=300200
  [300300/500000]  elapsed=29849s  rate=3.2/s  eta=62548s  finite=300300
  [300400/500000]  elapsed=29880s  rate=3.2/s  eta=62517s  finite=300400
  [300500/500000]  elapsed=29912s  rate=3.2/s  eta=62487s  finite=300500
  [300600/500000]  elapsed=29942s  rate=3.2/s  eta=62453s  finite=300600
  [300700/500000]  elapsed=29973s  rate=3.2/s  eta=62421s  finite=300700
  [300800/500000]  elapsed=30004s  rate=3.2/s  eta=62389s  finite=300800
  [300900/500000]  elapsed=30036s  rate=3.2/s  eta=62359s  finite=300900
  [301000/500000]  elapsed=30069s  rate=3.2/s  eta=62330s  finite=301000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_301000.pkl
  [301100/500000]  elapsed=30101s  rate=3.2/s  eta=62301s  finite=301100
  [301200/500000]  elapsed=30132s  rate=3.2/s  eta=62269s  finite=301200
  [301300/500000]  elapsed=30164s  rate=3.2/s  eta=62239s  finite=301300
  [301400/500000]  elapsed=30196s  rate=3.2/s  eta=62208s  finite=301400
  [301500/500000]  elapsed=30226s  rate=3.2/s  eta=62175s  finite=301500
  [301600/500000]  elapsed=30258s  rate=3.2/s  eta=62145s  finite=301600
  [301700/500000]  elapsed=30290s  rate=3.2/s  eta=62114s  finite=301700
  [301800/500000]  elapsed=30321s  rate=3.2/s  eta=62082s  finite=301800
  [301900/500000]  elapsed=30354s  rate=3.2/s  eta=62054s  finite=301900
  [302000/500000]  elapsed=30386s  rate=3.2/s  eta=62024s  finite=302000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_302000.pkl
  [302100/500000]  elapsed=30417s  rate=3.2/s  eta=61993s  finite=302100
  [302200/500000]  elapsed=30447s  rate=3.2/s  eta=61959s  finite=302200
  [302300/500000]  elapsed=30478s  rate=3.2/s  eta=61928s  finite=302300
  [302400/500000]  elapsed=30509s  rate=3.2/s  eta=61895s  finite=302400
  [302500/500000]  elapsed=30540s  rate=3.2/s  eta=61863s  finite=302500
  [302600/500000]  elapsed=30572s  rate=3.2/s  eta=61833s  finite=302600
  [302700/500000]  elapsed=30604s  rate=3.2/s  eta=61802s  finite=302700
  [302800/500000]  elapsed=30634s  rate=3.2/s  eta=61769s  finite=302800
  [302900/500000]  elapsed=30666s  rate=3.2/s  eta=61740s  finite=302900
  [303000/500000]  elapsed=30697s  rate=3.2/s  eta=61708s  finite=303000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_303000.pkl
  [303100/500000]  elapsed=30729s  rate=3.2/s  eta=61678s  finite=303100
  [303200/500000]  elapsed=30760s  rate=3.2/s  eta=61645s  finite=303200
  [303300/500000]  elapsed=30792s  rate=3.2/s  eta=61615s  finite=303300
  [303400/500000]  elapsed=30824s  rate=3.2/s  eta=61585s  finite=303400
  [303500/500000]  elapsed=30856s  rate=3.2/s  eta=61555s  finite=303500
  [303600/500000]  elapsed=30887s  rate=3.2/s  eta=61524s  finite=303600
  [303700/500000]  elapsed=30918s  rate=3.2/s  eta=61492s  finite=303700
  [303800/500000]  elapsed=30949s  rate=3.2/s  eta=61460s  finite=303800
  [303900/500000]  elapsed=30981s  rate=3.2/s  eta=61430s  finite=303900
  [304000/500000]  elapsed=31012s  rate=3.2/s  eta=61398s  finite=304000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_304000.pkl
  [304100/500000]  elapsed=31043s  rate=3.2/s  eta=61366s  finite=304100
  [304200/500000]  elapsed=31074s  rate=3.2/s  eta=61334s  finite=304200
  [304300/500000]  elapsed=31105s  rate=3.2/s  eta=61302s  finite=304300
  [304400/500000]  elapsed=31138s  rate=3.2/s  eta=61273s  finite=304400
  [304500/500000]  elapsed=31169s  rate=3.2/s  eta=61242s  finite=304500
  [304600/500000]  elapsed=31201s  rate=3.2/s  eta=61211s  finite=304600
  [304700/500000]  elapsed=31233s  rate=3.2/s  eta=61182s  finite=304700
  [304800/500000]  elapsed=31264s  rate=3.2/s  eta=61150s  finite=304800
  [304900/500000]  elapsed=31295s  rate=3.2/s  eta=61117s  finite=304900
  [305000/500000]  elapsed=31326s  rate=3.2/s  eta=61085s  finite=305000
  -> checkpoint saved: /scratch/e1498138/lhs/lhs_snr32_checkpoints/lhs_snr32_ckpt_305000.pkl
  [305100/500000]  elapsed=31357s  rate=3.2/s  eta=61053s  finite=305100
  [305200/500000]  elapsed=31388s  rate=3.2/s  eta=61022s  finite=305200
  [305300/500000]  elapsed=31418s  rate=3.2/s  eta=60988s  finite=305300
  [305400/500000]  elapsed=31451s  rate=3.2/s  eta=60960s  finite=305400
  [305500/500000]  elapsed=31482s  rate=3.2/s  eta=60927s  finite=305500
  [305600/500000]  elapsed=31514s  rate=3.2/s  eta=60897s  finite=305600
  [305700/500000]  elapsed=31545s  rate=3.2/s  eta=60866s  finite=305700
  [305800/500000]  elapsed=31576s  rate=3.2/s  eta=60833s  finite=305800
